max,tables_num,pat,type,ratio,ns_avg,ns_std,ns_perc25,ns_median,ns_perc75
4,2,zeta3::LE::NoTable,write,0.338302,11.759501090909092,0.020613459294618823,11.740804,11.754721,11.775429
4,2,zeta3::LE::Table,write,0.338615,10.801455818181818,0.02249747546200768,10.785763,10.792013,10.807679
4,2,delta::BE::Table,write,0.476356,9.474660454545456,0.04985235460309494,9.440388,9.446763,9.484179
4,2,delta::BE::NoTable,write,0.476286,10.841008727272726,0.05301893470467155,10.848929,10.854846,10.865138
4,2,delta::LE::Table,write,0.476928,9.111872363636365,0.12856841324467924,8.988096,9.079055,9.239888
4,2,delta::LE::NoTable,write,0.476716,10.315118545454544,0.003166509098791044,10.313054,10.315346,10.316262
4,2,delta_gamma::BE::Table,write,0.477297,7.395059181818182,0.0007974885351126819,7.394556,7.394597,7.395597
4,2,delta_gamma::BE::NoTable,write,0.477372,7.3449076363636365,0.001581663192511394,7.343639,7.34468,7.345431
4,2,delta_gamma::LE::Table,write,0.475595,7.382964545454545,0.0020477745658952977,7.381097,7.383431,7.383972
4,2,delta_gamma::LE::NoTable,write,0.477039,7.294017181818182,0.0015587438415712875,7.292805,7.29368,7.29518
8,1,unary::BE::NoTable,write,0.996051,3.332627181818182,0.16478336509479236,3.163764,3.291805,3.444722
8,1,unary::BE::Table,write,0.996215,3.733104454545455,0.005274697211473762,3.730305,3.73093,3.731638
8,1,unary::LE::NoTable,write,0.996009,2.871782636363636,0.011001059678710236,2.864306,2.868347,2.872597
8,1,unary::LE::Table,write,0.996216,3.6423621818181817,0.01121730369400939,3.636513,3.638431,3.64068
8,1,gamma::BE::NoTable,write,0.928374,7.894528727272727,0.011117737234625636,7.887972,7.890805,7.891764
8,1,gamma::BE::Table,write,0.92839,3.6289227272727276,0.004305235884151011,3.625347,3.629222,3.629389
8,1,gamma::LE::NoTable,write,0.928718,7.622964454545454,0.018346865271013726,7.607222,7.612388,7.626847
8,1,gamma::LE::Table,write,0.928378,3.5606954545454546,0.01162255799179888,3.554556,3.556472,3.558263
8,1,zeta3::BE::NoTable,write,0.417268,11.597017272727273,0.016876832114415947,11.58568,11.591847,11.60043
8,1,zeta3::BE::Table,write,0.416589,10.56291890909091,0.0162372531941489,10.553555,10.56218,10.565347
8,1,zeta3::LE::NoTable,write,0.416552,11.416468272727272,0.012023656549410596,11.407972,11.412972,11.415639
8,1,zeta3::LE::Table,write,0.41693,10.200634727272726,0.012635223077499836,10.189472,10.19568,10.208597
8,1,delta::BE::Table,write,0.566067,8.409233363636366,0.012337966520239062,8.399264,8.405389,8.414972
